index,Ultrasonic Sensor Data Capture Start,index,Ultrasonic Sensor Data Capture Start
7021,548,107020.0,560.0
7022,548,107021.0,559.0
7023,548,107022.0,560.0
7024,548,107023.0,566.0
7025,554,107024.0,566.0
7026,554,107025.0,565.0
7027,554,107026.0,566.0
7028,554,107027.0,560.0
7029,554,107028.0,560.0
7030,548,107029.0,560.0
7031,548,107030.0,560.0
7032,548,107031.0,560.0
7033,548,107032.0,560.0
7034,548,107033.0,566.0
7035,548,107034.0,566.0
7036,554,107035.0,566.0
7037,554,107036.0,566.0
7038,554,107037.0,566.0
7039,554,107038.0,560.0
7040,548,107039.0,560.0
7041,548,107040.0,560.0
7042,548,107041.0,560.0
7043,548,107042.0,560.0
7044,548,107043.0,560.0
7045,548,107044.0,566.0
7046,554,107045.0,565.0
7047,554,107046.0,565.0
7048,554,107047.0,566.0
7049,554,107048.0,565.0
7050,554,107049.0,559.0
7051,548,107050.0,560.0
7052,548,107051.0,559.0
7053,548,107052.0,559.0
7054,548,107053.0,559.0
7055,548,107054.0,560.0
7056,548,107055.0,566.0
7057,554,107056.0,566.0
7058,555,107057.0,566.0
7059,554,107058.0,566.0
7060,554,107059.0,559.0
7061,554,107060.0,559.0
7062,548,107061.0,559.0
7063,548,107062.0,559.0
7064,548,107063.0,560.0
7065,549,107064.0,560.0
7066,548,107065.0,565.0
7067,548,107066.0,565.0
7068,554,107067.0,565.0
7069,554,107068.0,566.0
7070,554,107069.0,565.0
7071,554,107070.0,560.0
7072,549,107071.0,559.0
7073,548,107072.0,560.0
7074,548,107073.0,559.0
7075,548,107074.0,559.0
7076,548,107075.0,559.0
7077,548,107076.0,566.0
7078,555,107077.0,565.0
7079,554,107078.0,566.0
7080,554,107079.0,566.0
7081,554,107080.0,566.0
7082,554,107081.0,560.0
7083,548,107082.0,560.0
7084,548,107083.0,560.0
7085,548,107084.0,559.0
7086,548,107085.0,560.0
7087,548,107086.0,560.0
7088,549,107087.0,565.0
7089,554,107088.0,565.0
7090,554,107089.0,566.0
7091,555,107090.0,566.0
7092,554,107091.0,560.0
7093,554,107092.0,560.0
7094,548,107093.0,559.0
7095,548,107094.0,559.0
7096,548,107095.0,560.0
7097,548,107096.0,559.0
7098,548,107097.0,566.0
7099,549,107098.0,565.0
7100,554,107099.0,566.0
7101,554,107100.0,566.0
7102,554,107101.0,566.0
7103,554,107102.0,560.0
7104,549,107103.0,560.0
7105,548,107104.0,560.0
7106,548,107105.0,559.0
7107,548,107106.0,560.0
7108,548,107107.0,559.0
7109,548,107108.0,565.0
7110,554,107109.0,566.0
7111,554,107110.0,565.0
7112,554,107111.0,566.0
7113,554,107112.0,566.0
7114,554,107113.0,560.0
7115,548,107114.0,560.0
7116,548,107115.0,559.0
7117,548,107116.0,559.0
7118,548,107117.0,560.0
7119,548,107118.0,559.0
7120,548,107119.0,566.0
7121,554,107120.0,565.0
7122,554,107121.0,566.0
7123,554,107122.0,566.0
7124,554,107123.0,560.0
7125,554,107124.0,560.0
7126,548,107125.0,559.0
7127,548,107126.0,560.0
7128,548,107127.0,560.0
7129,548,107128.0,559.0
7130,548,107129.0,566.0
7131,548,107130.0,565.0
7132,554,107131.0,566.0
7133,554,107132.0,566.0
7134,555,107133.0,565.0
7135,554,107134.0,559.0
7136,549,107135.0,560.0
7137,548,107136.0,559.0
7138,548,107137.0,559.0
7139,548,107138.0,559.0
7140,548,107139.0,560.0
7141,548,107140.0,565.0
7142,554,107141.0,566.0
7143,554,107142.0,565.0
7144,554,107143.0,566.0
7145,554,107144.0,566.0
7146,554,107145.0,560.0
7147,548,107146.0,560.0
7148,548,107147.0,559.0
7149,549,107148.0,559.0
7150,549,107149.0,560.0
7151,548,107150.0,559.0
7152,548,107151.0,566.0
7153,554,107152.0,566.0
7154,554,107153.0,566.0
7155,554,107154.0,566.0
7156,554,107155.0,559.0
7157,554,107156.0,560.0
7158,549,107157.0,560.0
7159,548,107158.0,560.0
7160,548,107159.0,559.0
7161,548,107160.0,560.0
7162,548,107161.0,566.0
7163,548,107162.0,565.0
7164,554,107163.0,566.0
7165,554,107164.0,565.0
7166,554,107165.0,566.0
7167,555,107166.0,560.0
7168,548,107167.0,560.0
7169,548,107168.0,560.0
7170,548,107169.0,560.0
7171,548,107170.0,560.0
7172,548,107171.0,559.0
7173,548,107172.0,566.0
7174,554,107173.0,566.0
7175,554,107174.0,566.0
7176,554,107175.0,566.0
7177,554,107176.0,566.0
7178,554,107177.0,560.0
7179,548,107178.0,559.0
7180,548,107179.0,559.0
7181,548,107180.0,559.0
7182,548,107181.0,560.0
7183,548,107182.0,560.0
7184,548,107183.0,565.0
7185,554,107184.0,565.0
7186,554,107185.0,566.0
7187,554,107186.0,565.0
7188,554,107187.0,559.0
7189,554,107188.0,560.0
7190,548,107189.0,560.0
7191,548,107190.0,560.0
7192,548,107191.0,559.0
7193,548,107192.0,560.0
7194,548,107193.0,566.0
7195,548,107194.0,566.0
7196,554,107195.0,566.0
7197,554,107196.0,565.0
7198,554,107197.0,566.0
7199,554,107198.0,559.0
7200,548,107199.0,559.0
7201,548,107200.0,560.0
7202,548,107201.0,559.0
7203,548,107202.0,560.0
7204,548,107203.0,560.0
7205,548,107204.0,565.0
7206,554,107205.0,566.0
7207,554,107206.0,566.0
7208,554,107207.0,566.0
7209,554,107208.0,566.0
7210,554,107209.0,560.0
7211,548,107210.0,559.0
7212,548,107211.0,560.0
7213,548,107212.0,560.0
7214,548,107213.0,560.0
7215,548,107214.0,559.0
7216,548,107215.0,566.0
7217,555,107216.0,566.0
7218,554,107217.0,566.0
7219,554,107218.0,566.0
7220,554,107219.0,559.0
7221,555,107220.0,560.0
7222,548,107221.0,559.0
7223,548,107222.0,560.0
7224,548,107223.0,560.0
7225,548,107224.0,560.0
7226,548,107225.0,566.0
7227,548,107226.0,566.0
7228,554,107227.0,566.0
7229,554,107228.0,566.0
7230,554,107229.0,566.0
7231,554,107230.0,560.0
7232,548,107231.0,560.0
7233,548,107232.0,559.0
7234,548,107233.0,560.0
7235,548,107234.0,560.0
7236,548,107235.0,560.0
7237,548,107236.0,566.0
7238,554,107237.0,566.0
7239,554,107238.0,566.0
7240,554,107239.0,565.0
7241,554,107240.0,566.0
7242,554,107241.0,560.0
7243,548,107242.0,559.0
7244,548,107243.0,560.0
7245,548,107244.0,560.0
7246,548,107245.0,560.0
7247,548,107246.0,560.0
7248,548,107247.0,565.0
7249,554,107248.0,566.0
7250,554,107249.0,565.0
7251,554,107250.0,566.0
7252,554,107251.0,560.0
7253,554,107252.0,559.0
7254,548,107253.0,559.0
7255,548,107254.0,559.0
7256,548,107255.0,560.0
7257,548,107256.0,560.0
7258,548,107257.0,565.0
7259,548,107258.0,565.0
7260,554,107259.0,566.0
7261,554,107260.0,566.0
7262,554,107261.0,565.0
7263,554,107262.0,559.0
7264,548,107263.0,559.0
7265,548,107264.0,560.0
7266,548,107265.0,560.0
7267,548,107266.0,560.0
7268,548,107267.0,560.0
7269,548,107268.0,566.0
7270,554,107269.0,566.0
7271,554,107270.0,566.0
7272,554,107271.0,565.0
7273,555,107272.0,566.0
7274,554,107273.0,560.0
7275,548,107274.0,560.0
7276,548,107275.0,560.0
7277,548,107276.0,560.0
7278,548,107277.0,559.0
7279,548,107278.0,560.0
7280,549,107279.0,566.0
7281,554,107280.0,565.0
7282,554,107281.0,566.0
7283,554,107282.0,566.0
7284,554,107283.0,560.0
7285,554,107284.0,559.0
7286,548,107285.0,560.0
7287,548,107286.0,559.0
7288,548,107287.0,559.0
7289,548,107288.0,560.0
7290,548,107289.0,565.0
7291,548,107290.0,566.0
7292,555,107291.0,565.0
7293,554,107292.0,565.0
7294,554,107293.0,565.0
7295,554,107294.0,560.0
7296,549,107295.0,559.0
7297,548,107296.0,560.0
7298,548,107297.0,560.0
7299,548,107298.0,559.0
7300,548,107299.0,560.0
7301,548,107300.0,566.0
7302,555,107301.0,565.0
7303,554,107302.0,565.0
7304,554,107303.0,566.0
7305,554,107304.0,566.0
7306,554,107305.0,559.0
7307,548,107306.0,559.0
7308,548,107307.0,560.0
7309,548,107308.0,560.0
7310,548,107309.0,560.0
7311,548,107310.0,560.0
7312,548,107311.0,566.0
7313,554,107312.0,566.0
7314,554,107313.0,565.0
7315,554,107314.0,565.0
7316,554,107315.0,560.0
7317,554,107316.0,560.0
7318,548,107317.0,560.0
7319,548,107318.0,559.0
7320,548,107319.0,559.0
7321,548,107320.0,559.0
7322,548,107321.0,566.0
7323,548,107322.0,565.0
7324,554,107323.0,565.0
7325,554,107324.0,566.0
7326,554,107325.0,566.0
7327,554,107326.0,559.0
7328,548,107327.0,559.0
7329,548,107328.0,559.0
7330,548,107329.0,559.0
7331,548,107330.0,560.0
7332,548,107331.0,559.0
7333,548,107332.0,566.0
7334,554,107333.0,566.0
7335,554,107334.0,565.0
7336,554,107335.0,566.0
7337,554,107336.0,566.0
7338,554,107337.0,560.0
7339,548,107338.0,560.0
7340,548,107339.0,559.0
7341,548,107340.0,560.0
7342,548,107341.0,560.0
7343,548,107342.0,560.0
7344,548,107343.0,566.0
7345,554,107344.0,566.0
7346,554,107345.0,565.0
7347,554,107346.0,565.0
7348,554,107347.0,559.0
7349,554,107348.0,559.0
7350,548,107349.0,560.0
7351,548,107350.0,559.0
7352,548,107351.0,559.0
7353,548,107352.0,559.0
7354,548,107353.0,566.0
7355,548,107354.0,565.0
7356,554,107355.0,565.0
7357,554,107356.0,566.0
7358,554,107357.0,565.0
7359,555,107358.0,560.0
7360,548,107359.0,560.0
7361,548,107360.0,559.0
7362,548,107361.0,560.0
7363,548,107362.0,560.0
7364,548,107363.0,560.0
7365,548,107364.0,565.0
7366,555,107365.0,566.0
7367,554,107366.0,566.0
7368,554,107367.0,565.0
7369,554,107368.0,566.0
7370,554,107369.0,560.0
7371,548,107370.0,560.0
7372,548,107371.0,560.0
7373,548,107372.0,560.0
7374,548,107373.0,560.0
7375,548,107374.0,559.0
7376,548,107375.0,565.0
7377,554,107376.0,566.0
7378,554,107377.0,565.0
7379,554,107378.0,565.0
7380,554,107379.0,560.0
7381,554,107380.0,559.0
7382,548,107381.0,560.0
7383,548,107382.0,559.0
7384,548,107383.0,560.0
7385,548,107384.0,560.0
7386,548,107385.0,566.0
7387,548,107386.0,566.0
7388,554,107387.0,565.0
7389,554,107388.0,566.0
7390,554,107389.0,566.0
7391,554,107390.0,560.0
7392,548,107391.0,560.0
7393,548,107392.0,559.0
7394,548,107393.0,560.0
7395,548,107394.0,559.0
7396,548,107395.0,559.0
7397,548,107396.0,566.0
7398,555,107397.0,566.0
7399,554,107398.0,566.0
7400,554,107399.0,565.0
7401,554,107400.0,565.0
7402,554,107401.0,560.0
7403,548,107402.0,560.0
7404,548,107403.0,560.0
7405,549,107404.0,559.0
7406,548,107405.0,559.0
7407,548,107406.0,559.0
7408,548,107407.0,566.0
7409,555,107408.0,566.0
7410,555,107409.0,565.0
7411,554,107410.0,565.0
7412,554,107411.0,560.0
7413,554,107412.0,559.0
7414,548,107413.0,559.0
7415,548,107414.0,560.0
7416,548,107415.0,560.0
7417,548,107416.0,560.0
7418,548,107417.0,566.0
7419,548,107418.0,565.0
7420,554,107419.0,566.0
7421,554,107420.0,566.0
7422,554,107421.0,566.0
7423,554,107422.0,560.0
7424,548,107423.0,560.0
7425,548,107424.0,560.0
7426,548,107425.0,560.0
7427,548,107426.0,559.0
7428,548,107427.0,560.0
7429,548,107428.0,565.0
7430,554,107429.0,565.0
7431,554,107430.0,566.0
7432,554,107431.0,566.0
7433,555,107432.0,565.0
7434,554,107433.0,560.0
7435,548,107434.0,560.0
7436,549,107435.0,560.0
7437,548,107436.0,560.0
7438,548,107437.0,560.0
7439,548,107438.0,560.0
7440,548,107439.0,566.0
7441,554,107440.0,566.0
7442,554,107441.0,566.0
7443,554,107442.0,566.0
7444,554,107443.0,560.0
7445,554,107444.0,559.0
7446,548,107445.0,560.0
7447,548,107446.0,560.0
7448,548,107447.0,559.0
7449,548,107448.0,559.0
7450,548,107449.0,566.0
7451,548,107450.0,566.0
7452,554,107451.0,565.0
7453,554,107452.0,566.0
7454,554,107453.0,566.0
7455,554,107454.0,560.0
7456,548,107455.0,560.0
7457,548,107456.0,560.0
7458,548,107457.0,560.0
7459,548,107458.0,560.0
7460,548,107459.0,559.0
7461,548,107460.0,566.0
7462,554,107461.0,565.0
7463,554,107462.0,565.0
7464,554,107463.0,566.0
7465,554,107464.0,565.0
7466,554,107465.0,560.0
7467,548,107466.0,559.0
7468,548,107467.0,560.0
7469,548,107468.0,559.0
7470,548,107469.0,560.0
7471,548,107470.0,559.0
7472,548,107471.0,566.0
7473,554,107472.0,566.0
7474,554,107473.0,565.0
7475,554,107474.0,566.0
7476,554,107475.0,559.0
7477,554,107476.0,560.0
7478,548,107477.0,560.0
7479,548,107478.0,560.0
7480,548,107479.0,559.0
7481,548,107480.0,560.0
7482,548,107481.0,565.0
7483,548,107482.0,566.0
7484,554,107483.0,565.0
7485,554,107484.0,566.0
7486,554,107485.0,566.0
7487,554,107486.0,559.0
7488,549,107487.0,559.0
7489,548,107488.0,559.0
7490,548,107489.0,559.0
7491,548,107490.0,560.0
7492,548,107491.0,560.0
7493,548,107492.0,566.0
7494,554,107493.0,565.0
7495,554,107494.0,566.0
7496,554,107495.0,566.0
7497,555,107496.0,566.0
7498,554,107497.0,559.0
7499,548,107498.0,560.0
7500,548,107499.0,559.0
7501,548,107500.0,559.0
7502,548,107501.0,559.0
7503,548,107502.0,559.0
7504,548,107503.0,566.0
7505,554,107504.0,566.0
7506,554,107505.0,566.0
7507,554,107506.0,566.0
7508,555,107507.0,559.0
7509,554,107508.0,560.0
7510,548,107509.0,560.0
7511,548,107510.0,559.0
7512,548,107511.0,559.0
7513,548,107512.0,560.0
7514,548,107513.0,566.0
7515,549,107514.0,566.0
7516,554,107515.0,566.0
7517,554,107516.0,566.0
7518,554,107517.0,566.0
7519,554,107518.0,560.0
7520,548,107519.0,560.0
7521,548,107520.0,559.0
7522,548,107521.0,560.0
7523,548,107522.0,560.0
7524,548,107523.0,560.0
7525,548,107524.0,565.0
7526,554,107525.0,565.0
7527,554,107526.0,566.0
7528,554,107527.0,566.0
7529,554,107528.0,565.0
7530,554,107529.0,560.0
7531,548,107530.0,559.0
7532,548,107531.0,560.0
7533,549,107532.0,560.0
7534,548,107533.0,559.0
7535,548,107534.0,559.0
7536,549,107535.0,565.0
7537,555,107536.0,566.0
7538,554,107537.0,566.0
7539,554,107538.0,566.0
7540,554,107539.0,559.0
7541,554,107540.0,560.0
7542,548,107541.0,560.0
7543,548,107542.0,559.0
7544,548,107543.0,559.0
7545,548,107544.0,559.0
7546,548,107545.0,566.0
7547,548,107546.0,566.0
7548,554,107547.0,566.0
7549,554,107548.0,566.0
7550,554,107549.0,566.0
7551,554,107550.0,560.0
7552,548,107551.0,560.0
7553,548,107552.0,560.0
7554,548,107553.0,559.0
7555,548,107554.0,560.0
7556,548,107555.0,560.0
7557,548,107556.0,566.0
7558,554,107557.0,566.0
7559,554,107558.0,565.0
7560,554,107559.0,566.0
7561,554,107560.0,566.0
7562,554,107561.0,560.0
7563,548,107562.0,560.0
7564,548,107563.0,559.0
7565,548,107564.0,560.0
7566,548,107565.0,559.0
7567,548,107566.0,560.0
7568,548,107567.0,566.0
7569,554,107568.0,566.0
7570,554,107569.0,566.0
7571,554,107570.0,566.0
7572,554,107571.0,559.0
7573,554,107572.0,560.0
7574,548,107573.0,560.0
7575,548,107574.0,560.0
7576,548,107575.0,559.0
7577,548,107576.0,559.0
7578,548,107577.0,566.0
7579,548,107578.0,565.0
7580,554,107579.0,566.0
7581,554,107580.0,566.0
7582,554,107581.0,565.0
7583,554,107582.0,559.0
7584,548,107583.0,559.0
7585,548,107584.0,560.0
7586,548,107585.0,560.0
7587,548,107586.0,559.0
7588,548,107587.0,559.0
7589,548,107588.0,566.0
7590,554,107589.0,566.0
7591,554,107590.0,565.0
7592,554,107591.0,565.0
7593,554,107592.0,565.0
7594,554,107593.0,559.0
7595,548,107594.0,560.0
7596,548,107595.0,560.0
7597,548,107596.0,559.0
7598,548,107597.0,560.0
7599,548,107598.0,559.0
7600,548,107599.0,566.0
7601,554,107600.0,566.0
7602,554,107601.0,566.0
7603,554,107602.0,565.0
7604,554,107603.0,560.0
7605,554,107604.0,560.0
7606,548,107605.0,559.0
7607,548,107606.0,560.0
7608,548,107607.0,560.0
7609,548,107608.0,560.0
7610,548,107609.0,565.0
7611,549,107610.0,566.0
7612,554,107611.0,565.0
7613,554,107612.0,566.0
7614,554,107613.0,566.0
7615,554,107614.0,559.0
7616,548,107615.0,560.0
7617,548,107616.0,560.0
7618,548,107617.0,559.0
7619,548,107618.0,559.0
7620,548,107619.0,560.0
7621,548,107620.0,566.0
7622,554,107621.0,566.0
7623,554,107622.0,566.0
7624,554,107623.0,565.0
7625,554,107624.0,565.0
7626,554,107625.0,559.0
7627,548,107626.0,560.0
7628,548,107627.0,560.0
7629,548,107628.0,560.0
7630,548,107629.0,559.0
7631,548,107630.0,560.0
7632,548,107631.0,566.0
7633,554,107632.0,566.0
7634,554,107633.0,566.0
7635,554,107634.0,566.0
7636,554,107635.0,560.0
7637,554,107636.0,560.0
7638,548,107637.0,560.0
7639,548,107638.0,559.0
7640,548,107639.0,560.0
7641,548,107640.0,560.0
7642,548,107641.0,566.0
7643,548,107642.0,566.0
7644,554,107643.0,565.0
7645,554,107644.0,566.0
7646,554,107645.0,566.0
7647,554,107646.0,560.0
7648,548,107647.0,560.0
7649,548,107648.0,559.0
7650,548,107649.0,560.0
7651,548,107650.0,559.0
7652,548,107651.0,559.0
7653,548,107652.0,566.0
7654,554,107653.0,566.0
7655,554,107654.0,566.0
7656,554,107655.0,566.0
7657,554,107656.0,566.0
7658,555,107657.0,559.0
7659,548,107658.0,559.0
7660,548,107659.0,559.0
7661,548,107660.0,560.0
7662,548,107661.0,560.0
7663,548,107662.0,560.0
7664,548,107663.0,566.0
7665,554,107664.0,565.0
7666,554,107665.0,565.0
7667,554,107666.0,565.0
7668,554,107667.0,560.0
7669,554,107668.0,559.0
7670,548,107669.0,560.0
7671,548,107670.0,560.0
7672,548,107671.0,559.0
7673,548,107672.0,559.0
7674,548,107673.0,565.0
7675,548,107674.0,566.0
7676,554,107675.0,566.0
7677,554,107676.0,566.0
7678,554,107677.0,566.0
7679,555,107678.0,560.0
7680,549,107679.0,560.0
7681,548,107680.0,560.0
7682,548,107681.0,559.0
7683,548,107682.0,559.0
7684,548,107683.0,560.0
7685,548,107684.0,566.0
7686,554,107685.0,566.0
7687,554,107686.0,566.0
7688,554,107687.0,566.0
7689,554,107688.0,566.0
7690,554,107689.0,559.0
7691,548,107690.0,560.0
7692,548,107691.0,560.0
7693,548,107692.0,560.0
7694,548,107693.0,560.0
7695,548,107694.0,559.0
7696,548,107695.0,566.0
7697,554,107696.0,566.0
7698,554,107697.0,566.0
7699,554,107698.0,566.0
7700,555,107699.0,560.0
7701,554,107700.0,559.0
7702,548,107701.0,559.0
7703,548,107702.0,560.0
7704,548,107703.0,560.0
7705,548,107704.0,559.0
7706,548,107705.0,565.0
7707,548,107706.0,566.0
7708,555,107707.0,566.0
7709,554,107708.0,566.0
7710,554,107709.0,566.0
7711,554,107710.0,560.0
7712,549,107711.0,560.0
7713,548,107712.0,559.0
7714,548,107713.0,560.0
7715,548,107714.0,560.0
7716,548,107715.0,560.0
7717,548,107716.0,566.0
7718,554,107717.0,566.0
7719,554,107718.0,566.0
7720,554,107719.0,566.0
7721,554,107720.0,566.0
7722,554,107721.0,560.0
7723,548,107722.0,560.0
7724,548,107723.0,559.0
7725,548,107724.0,560.0
7726,548,107725.0,560.0
7727,548,107726.0,559.0
7728,548,107727.0,566.0
7729,554,107728.0,566.0
7730,554,107729.0,565.0
7731,554,107730.0,566.0
7732,554,107731.0,560.0
7733,555,107732.0,560.0
7734,548,107733.0,559.0
7735,548,107734.0,559.0
7736,548,107735.0,559.0
7737,549,107736.0,560.0
7738,548,107737.0,566.0
7739,548,107738.0,566.0
7740,554,107739.0,566.0
7741,554,107740.0,565.0
7742,554,107741.0,566.0
7743,555,107742.0,560.0
7744,548,107743.0,560.0
7745,548,107744.0,560.0
7746,548,107745.0,559.0
7747,548,107746.0,560.0
7748,548,107747.0,560.0
7749,548,107748.0,566.0
7750,555,107749.0,566.0
7751,554,107750.0,566.0
7752,555,107751.0,565.0
7753,554,107752.0,565.0
7754,554,107753.0,559.0
7755,548,107754.0,560.0
7756,548,107755.0,559.0
7757,548,107756.0,560.0
7758,548,107757.0,559.0
7759,548,107758.0,559.0
7760,548,107759.0,566.0
7761,554,107760.0,566.0
7762,554,107761.0,566.0
7763,554,107762.0,566.0
7764,554,107763.0,559.0
7765,554,107764.0,559.0
7766,548,107765.0,559.0
7767,548,107766.0,559.0
7768,548,107767.0,560.0
7769,548,107768.0,560.0
7770,548,107769.0,566.0
7771,548,107770.0,566.0
7772,555,107771.0,566.0
7773,554,107772.0,566.0
7774,554,107773.0,565.0
7775,554,107774.0,560.0
7776,548,107775.0,559.0
7777,548,107776.0,559.0
7778,548,107777.0,559.0
7779,548,107778.0,560.0
7780,548,107779.0,560.0
7781,548,107780.0,565.0
7782,554,107781.0,566.0
7783,554,107782.0,566.0
7784,554,107783.0,565.0
7785,554,107784.0,565.0
7786,554,107785.0,559.0
7787,548,107786.0,559.0
7788,548,107787.0,559.0
7789,548,107788.0,560.0
7790,548,107789.0,559.0
7791,548,107790.0,560.0
7792,548,107791.0,565.0
7793,554,107792.0,566.0
7794,554,107793.0,566.0
7795,554,107794.0,565.0
7796,554,107795.0,559.0
7797,554,107796.0,560.0
7798,548,107797.0,559.0
7799,548,107798.0,559.0
7800,548,107799.0,560.0
7801,548,107800.0,560.0
7802,548,107801.0,566.0
7803,548,107802.0,566.0
7804,554,107803.0,565.0
7805,554,107804.0,566.0
7806,555,107805.0,566.0
7807,555,107806.0,560.0
7808,549,107807.0,559.0
7809,548,107808.0,559.0
7810,548,107809.0,560.0
7811,548,107810.0,559.0
7812,548,107811.0,559.0
7813,548,107812.0,566.0
7814,554,107813.0,566.0
7815,554,107814.0,566.0
7816,554,107815.0,566.0
7817,554,107816.0,565.0
7818,554,107817.0,559.0
7819,548,107818.0,559.0
7820,548,107819.0,560.0
7821,548,107820.0,560.0
7822,548,107821.0,560.0
7823,548,107822.0,560.0
7824,548,107823.0,566.0
7825,554,107824.0,566.0
7826,554,107825.0,565.0
7827,554,107826.0,565.0
7828,554,107827.0,559.0
7829,554,107828.0,560.0
7830,548,107829.0,559.0
7831,548,107830.0,560.0
7832,548,107831.0,560.0
7833,548,107832.0,559.0
7834,548,107833.0,566.0
7835,548,107834.0,566.0
7836,554,107835.0,565.0
7837,554,107836.0,566.0
7838,554,107837.0,565.0
7839,554,107838.0,559.0
7840,548,107839.0,560.0
7841,548,107840.0,560.0
7842,548,107841.0,559.0
7843,548,107842.0,560.0
7844,548,107843.0,559.0
7845,548,107844.0,566.0
7846,554,107845.0,566.0
7847,554,107846.0,565.0
7848,554,107847.0,566.0
7849,554,107848.0,566.0
7850,554,107849.0,560.0
7851,548,107850.0,559.0
7852,548,107851.0,560.0
7853,548,107852.0,560.0
7854,548,107853.0,560.0
7855,548,107854.0,559.0
7856,548,107855.0,566.0
7857,554,107856.0,565.0
7858,555,107857.0,566.0
7859,554,107858.0,565.0
7860,554,107859.0,559.0
7861,554,107860.0,560.0
7862,548,107861.0,560.0
7863,548,107862.0,560.0
7864,548,107863.0,560.0
7865,548,107864.0,559.0
7866,548,107865.0,566.0
7867,548,107866.0,566.0
7868,554,107867.0,566.0
7869,554,107868.0,565.0
7870,554,107869.0,566.0
7871,554,107870.0,559.0
7872,548,107871.0,560.0
7873,548,107872.0,560.0
7874,548,107873.0,560.0
7875,548,107874.0,560.0
7876,548,107875.0,559.0
7877,548,107876.0,565.0
7878,554,107877.0,566.0
7879,554,107878.0,565.0
7880,554,107879.0,566.0
7881,554,107880.0,566.0
7882,554,107881.0,560.0
7883,548,107882.0,560.0
7884,548,107883.0,559.0
7885,548,107884.0,559.0
7886,548,107885.0,560.0
7887,549,107886.0,559.0
7888,548,107887.0,566.0
7889,554,107888.0,565.0
7890,554,107889.0,566.0
7891,554,107890.0,566.0
7892,554,107891.0,560.0
7893,554,107892.0,560.0
7894,548,107893.0,559.0
7895,548,107894.0,559.0
7896,548,107895.0,560.0
7897,548,107896.0,559.0
7898,548,107897.0,566.0
7899,548,107898.0,565.0
7900,554,107899.0,565.0
7901,554,107900.0,566.0
7902,554,107901.0,566.0
7903,554,107902.0,560.0
7904,548,107903.0,559.0
7905,548,107904.0,560.0
7906,548,107905.0,560.0
7907,548,107906.0,560.0
7908,548,107907.0,560.0
7909,548,107908.0,566.0
7910,554,107909.0,565.0
7911,554,107910.0,566.0
7912,554,107911.0,565.0
7913,554,107912.0,565.0
7914,554,107913.0,559.0
7915,548,107914.0,559.0
7916,548,107915.0,560.0
7917,548,107916.0,560.0
7918,548,107917.0,559.0
7919,548,107918.0,560.0
7920,548,107919.0,566.0
7921,554,107920.0,566.0
7922,554,107921.0,566.0
7923,554,107922.0,566.0
7924,554,107923.0,560.0
7925,554,107924.0,560.0
7926,548,107925.0,560.0
7927,548,107926.0,560.0
7928,548,107927.0,560.0
7929,548,107928.0,560.0
7930,548,107929.0,566.0
7931,548,107930.0,566.0
7932,555,107931.0,565.0
7933,554,107932.0,565.0
7934,554,107933.0,566.0
7935,554,107934.0,560.0
7936,549,107935.0,559.0
7937,548,107936.0,560.0
7938,548,107937.0,559.0
7939,548,107938.0,560.0
7940,548,107939.0,560.0
7941,548,107940.0,565.0
7942,554,107941.0,566.0
7943,554,107942.0,565.0
7944,554,107943.0,566.0
7945,554,107944.0,566.0
7946,554,107945.0,559.0
7947,548,107946.0,560.0
7948,548,107947.0,559.0
7949,548,107948.0,559.0
7950,548,107949.0,560.0
7951,548,107950.0,560.0
7952,548,107951.0,566.0
7953,554,107952.0,566.0
7954,554,107953.0,566.0
7955,554,107954.0,566.0
7956,554,107955.0,559.0
7957,554,107956.0,559.0
7958,548,107957.0,559.0
7959,548,107958.0,559.0
7960,548,107959.0,559.0
7961,548,107960.0,559.0
7962,548,107961.0,565.0
7963,548,107962.0,566.0
7964,554,107963.0,566.0
7965,554,107964.0,565.0
7966,554,107965.0,565.0
7967,554,107966.0,560.0
7968,548,107967.0,560.0
7969,548,107968.0,559.0
7970,549,107969.0,560.0
7971,548,107970.0,560.0
7972,548,107971.0,560.0
7973,548,107972.0,566.0
7974,554,107973.0,566.0
7975,554,107974.0,566.0
7976,554,107975.0,565.0
7977,554,107976.0,566.0
7978,554,107977.0,560.0
7979,548,107978.0,560.0
7980,548,107979.0,559.0
7981,548,107980.0,559.0
7982,548,107981.0,559.0
7983,548,107982.0,560.0
7984,548,107983.0,566.0
7985,554,107984.0,566.0
7986,554,107985.0,566.0
7987,554,107986.0,566.0
7988,554,107987.0,560.0
7989,554,107988.0,560.0
7990,548,107989.0,559.0
7991,548,107990.0,559.0
7992,548,107991.0,559.0
7993,548,107992.0,559.0
7994,548,107993.0,565.0
7995,548,107994.0,566.0
7996,555,107995.0,566.0
7997,554,107996.0,566.0
7998,554,107997.0,565.0
7999,555,107998.0,559.0
8000,548,107999.0,559.0
8001,548,108000.0,560.0
8002,548,108001.0,559.0
8003,548,108002.0,559.0
8004,549,108003.0,559.0
8005,548,108004.0,566.0
8006,554,108005.0,565.0
8007,554,108006.0,566.0
8008,554,108007.0,566.0
8009,554,108008.0,566.0
8010,554,108009.0,560.0
8011,548,108010.0,559.0
8012,548,108011.0,559.0
8013,548,108012.0,560.0
8014,548,108013.0,560.0
8015,548,108014.0,560.0
8016,548,108015.0,566.0
8017,554,108016.0,566.0
