index,Ultrasonic Sensor Data Capture Start,index,Ultrasonic Sensor Data Capture Start
61598,4282,161599.0,2890.0
61599,4184,161600.0,2891.0
61600,4276,161601.0,2765.0
61601,4251,161602.0,2765.0
61602,4282,161603.0,2765.0
61603,4183,161604.0,2790.0
61604,4257,161605.0,2789.0
61605,4282,161606.0,2771.0
61606,4282,161607.0,2795.0
61607,4282,161608.0,2771.0
61608,4282,161609.0,2765.0
61609,4183,161610.0,2765.0
61610,4177,161611.0,2789.0
61611,4276,161612.0,2765.0
61612,4183,161613.0,2789.0
61613,4282,161614.0,2766.0
61614,4307,161615.0,2765.0
61615,4282,161616.0,2897.0
61616,4282,161617.0,2746.0
61617,4282,161618.0,2765.0
61618,4281,161619.0,2790.0
61619,4275,161620.0,2765.0
61620,4178,161621.0,2765.0
61621,4283,161622.0,2765.0
61622,4160,161623.0,2789.0
61623,4282,161624.0,2765.0
61624,4283,161625.0,2771.0
61625,4282,161626.0,2722.0
61626,4183,161627.0,2764.0
61627,4282,161628.0,2866.0
61628,4276,161629.0,2890.0
61629,4276,161630.0,2765.0
61630,4282,161631.0,2765.0
61631,4159,161632.0,2789.0
61632,4184,161633.0,2765.0
61633,4282,161634.0,2771.0
61634,4282,161635.0,2866.0
61635,4282,161636.0,2866.0
61636,4184,161637.0,2765.0
61637,4183,161638.0,2765.0
61638,4178,161639.0,2765.0
61639,4184,161640.0,2765.0
61640,4184,161641.0,2765.0
61641,4306,161642.0,2765.0
61642,4282,161643.0,2771.0
61643,4184,161644.0,2872.0
61644,4184,161645.0,2766.0
61645,4282,161646.0,2765.0
61646,4276,161647.0,2765.0
61647,4276,161648.0,2789.0
61648,4282,161649.0,2866.0
61649,4184,161650.0,2765.0
61650,4283,161651.0,2789.0
61651,4282,161652.0,2771.0
61652,4282,161653.0,2747.0
61653,4282,161654.0,2771.0
61654,4307,161655.0,2765.0
61655,4276,161656.0,2765.0
61656,4276,161657.0,2765.0
61657,4282,161658.0,2765.0
61658,4282,161659.0,2765.0
61659,4282,161660.0,2765.0
61660,4282,161661.0,2771.0
61661,4307,161662.0,2771.0
61662,4183,161663.0,2771.0
61663,4283,161664.0,2765.0
61664,4184,161665.0,2765.0
61665,4178,161666.0,2765.0
61666,4184,161667.0,2765.0
61667,4184,161668.0,2765.0
61668,4184,161669.0,2866.0
61669,4282,161670.0,2771.0
61670,4282,161671.0,2897.0
61671,4184,161672.0,2866.0
61672,4257,161673.0,2765.0
61673,4184,161674.0,2765.0
61674,4178,161675.0,2765.0
61675,4178,161676.0,2765.0
61676,4184,161677.0,2765.0
61677,4184,161678.0,2766.0
61678,4282,161679.0,2766.0
61679,4282,161680.0,2771.0
61680,4282,161681.0,2722.0
61681,4282,161682.0,2766.0
61682,4282,161683.0,2891.0
61683,4178,161684.0,2765.0
61684,4276,161685.0,2765.0
61685,4184,161686.0,2765.0
61686,4183,161687.0,2765.0
61687,4184,161688.0,2765.0
61688,4183,161689.0,2771.0
61689,4183,161690.0,2722.0
61690,4183,161691.0,2789.0
61691,4258,161692.0,2765.0
61692,4184,161693.0,2766.0
61693,4177,161694.0,2765.0
61694,4184,161695.0,2765.0
61695,4183,161696.0,2766.0
61696,4282,161697.0,2866.0
61697,4184,161698.0,2873.0
61698,4282,161699.0,2795.0
61699,4184,161700.0,2866.0
61700,4183,161701.0,2866.0
61701,4184,161702.0,2765.0
61702,4178,161703.0,2765.0
61703,4183,161704.0,2765.0
61704,4184,161705.0,2891.0
61705,4184,161706.0,2765.0
61706,4183,161707.0,2872.0
61707,4258,161708.0,2873.0
61708,4184,161709.0,2766.0
61709,4184,161710.0,2891.0
61710,4184,161711.0,2841.0
61711,4178,161712.0,2866.0
61712,4184,161713.0,2765.0
61713,4184,161714.0,2765.0
61714,4283,161715.0,2764.0
61715,4184,161716.0,2771.0
61716,4282,161717.0,2771.0
61717,4282,161718.0,2866.0
61718,4184,161719.0,2765.0
61719,4184,161720.0,2765.0
61720,4178,161721.0,2891.0
61721,4283,161722.0,2790.0
61722,4184,161723.0,2765.0
61723,4184,161724.0,2741.0
61724,4184,161725.0,2771.0
61725,4258,161726.0,2772.0
61726,4184,161727.0,2771.0
61727,4184,161728.0,2765.0
61728,4184,161729.0,2765.0
61729,4177,161730.0,2866.0
61730,4258,161731.0,2867.0
61731,4282,161732.0,2765.0
61732,4184,161733.0,2866.0
61733,4183,161734.0,2771.0
61734,4183,161735.0,2772.0
61735,4183,161736.0,2866.0
61736,4184,161737.0,2866.0
61737,4184,161738.0,2841.0
61738,4178,161739.0,2866.0
61739,4276,161740.0,2866.0
61740,4184,161741.0,2789.0
61741,4183,161742.0,2789.0
61742,4282,161743.0,2866.0
61743,4257,161744.0,2873.0
61744,4184,161745.0,2772.0
61745,4184,161746.0,2789.0
61746,4184,161747.0,2867.0
61747,4178,161748.0,2789.0
61748,4178,161749.0,2765.0
61749,4183,161750.0,2789.0
61750,4160,161751.0,2866.0
61751,4184,161752.0,2866.0
61752,4257,161753.0,2795.0
61753,4184,161754.0,2722.0
61754,4184,161755.0,2891.0
61755,4184,161756.0,2866.0
61756,4277,161757.0,2765.0
61757,4178,161758.0,2790.0
61758,4183,161759.0,2766.0
61759,4184,161760.0,2765.0
61760,4184,161761.0,2765.0
61761,4258,161762.0,2897.0
61762,4282,161763.0,2866.0
61763,4283,161764.0,2765.0
61764,4184,161765.0,2866.0
61765,4184,161766.0,2765.0
61766,4276,161767.0,2866.0
61767,4258,161768.0,2765.0
61768,4258,161769.0,2866.0
61769,4258,161770.0,2766.0
61770,4257,161771.0,2771.0
61771,4184,161772.0,2872.0
61772,4183,161773.0,2789.0
61773,4183,161774.0,2866.0
61774,4251,161775.0,2765.0
61775,4178,161776.0,2765.0
61776,4183,161777.0,2866.0
61777,4183,161778.0,2866.0
61778,4183,161779.0,2866.0
61779,4183,161780.0,2872.0
61780,4183,161781.0,2772.0
61781,4184,161782.0,2771.0
61782,4183,161783.0,2765.0
61783,4184,161784.0,2891.0
61784,4276,161785.0,2766.0
61785,4184,161786.0,2867.0
61786,4184,161787.0,2891.0
61787,4257,161788.0,2866.0
61788,4257,161789.0,2771.0
61789,4258,161790.0,2771.0
61790,4258,161791.0,2866.0
61791,4184,161792.0,2891.0
61792,4184,161793.0,2765.0
61793,4252,161794.0,2866.0
61794,4184,161795.0,2790.0
61795,4208,161796.0,2765.0
61796,4184,161797.0,2765.0
61797,4258,161798.0,2872.0
61798,4184,161799.0,2795.0
61799,4184,161800.0,2795.0
61800,4184,161801.0,2790.0
61801,4183,161802.0,2789.0
61802,4178,161803.0,2765.0
61803,4178,161804.0,2866.0
61804,4184,161805.0,2765.0
61805,4159,161806.0,2790.0
61806,4183,161807.0,2765.0
61807,4160,161808.0,2771.0
61808,4233,161809.0,2722.0
61809,4258,161810.0,2790.0
61810,4258,161811.0,2866.0
61811,4251,161812.0,2866.0
61812,4178,161813.0,2765.0
61813,4184,161814.0,2891.0
61814,4160,161815.0,2867.0
61815,4258,161816.0,2866.0
61816,4160,161817.0,2873.0
61817,4258,161818.0,2722.0
61818,4160,161819.0,2891.0
61819,4184,161820.0,2891.0
61820,4184,161821.0,2765.0
61821,4178,161822.0,2766.0
61822,4258,161823.0,2765.0
61823,4160,161824.0,2790.0
61824,4233,161825.0,2765.0
61825,4160,161826.0,2796.0
61826,4282,161827.0,2866.0
61827,4159,161828.0,2765.0
61828,4258,161829.0,2866.0
61829,4184,161830.0,2866.0
61830,4178,161831.0,2866.0
61831,4183,161832.0,2866.0
61832,4183,161833.0,2866.0
61833,4184,161834.0,2790.0
61834,4184,161835.0,2872.0
61835,4257,161836.0,2771.0
61836,4184,161837.0,2767.0
61837,4184,161838.0,2789.0
61838,4184,161839.0,2790.0
61839,4177,161840.0,2866.0
61840,4184,161841.0,2866.0
61841,4258,161842.0,2867.0
61842,4258,161843.0,2891.0
61843,4185,161844.0,2771.0
61844,4283,161845.0,2872.0
61845,4184,161846.0,2790.0
61846,4183,161847.0,2841.0
61847,4183,161848.0,2866.0
61848,4177,161849.0,2841.0
61849,4184,161850.0,2866.0
61850,4185,161851.0,2790.0
61851,4184,161852.0,2866.0
61852,4183,161853.0,2847.0
61853,4184,161854.0,2771.0
61854,4184,161855.0,2867.0
61855,4184,161856.0,2866.0
61856,4277,161857.0,2866.0
61857,4178,161858.0,2891.0
61858,4184,161859.0,2867.0
61859,4184,161860.0,2866.0
61860,4183,161861.0,2841.0
61861,4183,161862.0,2871.0
61862,4184,161863.0,2872.0
61863,4283,161864.0,2771.0
61864,4258,161865.0,2891.0
61865,4257,161866.0,2765.0
61866,4252,161867.0,2891.0
61867,4178,161868.0,2765.0
61868,4184,161869.0,2765.0
61869,4184,161870.0,2891.0
61870,4183,161871.0,2867.0
61871,4160,161872.0,2872.0
61872,4184,161873.0,2722.0
61873,4258,161874.0,2790.0
61874,4184,161875.0,2891.0
61875,4178,161876.0,2891.0
61876,4251,161877.0,2766.0
61877,4183,161878.0,2765.0
61878,4160,161879.0,2891.0
61879,4184,161880.0,2891.0
61880,4160,161881.0,2771.0
61881,4257,161882.0,2723.0
61882,4233,161883.0,2790.0
61883,4258,161884.0,2765.0
61884,4252,161885.0,2891.0
61885,4178,161886.0,2790.0
61886,4184,161887.0,2866.0
61887,4161,161888.0,2891.0
61888,4258,161889.0,2765.0
61889,4160,161890.0,2873.0
61890,4159,161891.0,2866.0
61891,4183,161892.0,2891.0
61892,4257,161893.0,2891.0
61893,4251,161894.0,2765.0
61894,4227,161895.0,2891.0
61895,4258,161896.0,2866.0
61896,4183,161897.0,2866.0
61897,4183,161898.0,2766.0
61898,4184,161899.0,2796.0
61899,4257,161900.0,2891.0
61900,4184,161901.0,2789.0
61901,4258,161902.0,2765.0
61902,4252,161903.0,2765.0
61903,4252,161904.0,2765.0
61904,4184,161905.0,2766.0
61905,4183,161906.0,2765.0
61906,4257,161907.0,2891.0
61907,4184,161908.0,2771.0
61908,4184,161909.0,2895.0
61909,4184,161910.0,2866.0
61910,4258,161911.0,2790.0
61911,4183,161912.0,2789.0
61912,4154,161913.0,2790.0
61913,4159,161914.0,2765.0
61914,4184,161915.0,2765.0
61915,4258,161916.0,2765.0
61916,4257,161917.0,2897.0
61917,4184,161918.0,2796.0
61918,4183,161919.0,2771.0
61919,4183,161920.0,2765.0
61920,4183,161921.0,2790.0
61921,4176,161922.0,2891.0
61922,4183,161923.0,2765.0
61923,4184,161924.0,2766.0
61924,4258,161925.0,2765.0
61925,4282,161926.0,2770.0
61926,4283,161927.0,2772.0
61927,4257,161928.0,2796.0
61928,4258,161929.0,2789.0
61929,4184,161930.0,2866.0
61930,4252,161931.0,2891.0
61931,4176,161932.0,2765.0
61932,4257,161933.0,2790.0
61933,4184,161934.0,2866.0
61934,4184,161935.0,2891.0
61935,4160,161936.0,2771.0
61936,4257,161937.0,2722.0
61937,4282,161938.0,2789.0
61938,4282,161939.0,2891.0
61939,4227,161940.0,2765.0
61940,4251,161941.0,2765.0
61941,4257,161942.0,2789.0
61942,4160,161943.0,2765.0
61943,4184,161944.0,2766.0
61944,4159,161945.0,2771.0
61945,4183,161946.0,2722.0
61946,4257,161947.0,2765.0
61947,4258,161948.0,2765.0
61948,4251,161949.0,2891.0
61949,4177,161950.0,2866.0
61950,4257,161951.0,2790.0
61951,4160,161952.0,2765.0
61952,4282,161953.0,2765.0
61953,4258,161954.0,2771.0
61954,4257,161955.0,2771.0
61955,4282,161956.0,2789.0
61956,4282,161957.0,2766.0
61957,4251,161958.0,2765.0
61958,4276,161959.0,2765.0
61959,4257,161960.0,2765.0
61960,4160,161961.0,2765.0
61961,4282,161962.0,2789.0
61962,4257,161963.0,2772.0
61963,4257,161964.0,2772.0
61964,4258,161965.0,2766.0
61965,4283,161966.0,2765.0
61966,4276,161967.0,2789.0
61967,4252,161968.0,2765.0
61968,4282,161969.0,2765.0
61969,4282,161970.0,2765.0
61970,4282,161971.0,2789.0
61971,4283,161972.0,2771.0
61972,4257,161973.0,2894.0
61973,4282,161974.0,2789.0
61974,4184,161975.0,2765.0
61975,4251,161976.0,2765.0
61976,4276,161977.0,2765.0
61977,4257,161978.0,2765.0
61978,4258,161979.0,2765.0
61979,4282,161980.0,2790.0
61980,4282,161981.0,2771.0
61981,4257,161982.0,2771.0
61982,4258,161983.0,2772.0
61983,4257,161984.0,2765.0
61984,4276,161985.0,2765.0
61985,4251,161986.0,2766.0
61986,4184,161987.0,2789.0
61987,4257,161988.0,2765.0
61988,4183,161989.0,2789.0
61989,4183,161990.0,2771.0
61990,4183,161991.0,2771.0
61991,4183,161992.0,2771.0
61992,4183,161993.0,2765.0
61993,4183,161994.0,2765.0
61994,4178,161995.0,2790.0
61995,4177,161996.0,2765.0
61996,4183,161997.0,2765.0
61997,4183,161998.0,2765.0
61998,4183,161999.0,2765.0
61999,4257,162000.0,2771.0
62000,4257,162001.0,2722.0
62001,4183,162002.0,2765.0
62002,4183,162003.0,2789.0
62003,4251,162004.0,2765.0
62004,4276,162005.0,2765.0
62005,4257,162006.0,2765.0
62006,4159,162007.0,2765.0
62007,4257,162008.0,2865.0
62008,4159,162009.0,2872.0
62009,4159,162010.0,2722.0
62010,4159,162011.0,2765.0
62011,4256,162012.0,2866.0
62012,4184,162013.0,2789.0
62013,4176,162014.0,2765.0
62014,4183,162015.0,2765.0
62015,4183,162016.0,2765.0
62016,4183,162017.0,2765.0
62017,4160,162018.0,2795.0
62018,4183,162019.0,2891.0
62019,4183,162020.0,2790.0
62020,4257,162021.0,2765.0
62021,4251,162022.0,2789.0
62022,4251,162023.0,2789.0
62023,4257,162024.0,2765.0
62024,4257,162025.0,2765.0
62025,4183,162026.0,2789.0
62026,4257,162027.0,2771.0
62027,4257,162028.0,2771.0
62028,4183,162029.0,2767.0
62029,4183,162030.0,2765.0
62030,4251,162031.0,2765.0
62031,4250,162032.0,2765.0
62032,4282,162033.0,2765.0
62033,4257,162034.0,2765.0
62034,4183,162035.0,2765.0
62035,4257,162036.0,2896.0
62036,4257,162037.0,2796.0
62037,4257,162038.0,2789.0
62038,4257,162039.0,2765.0
62039,4251,162040.0,2765.0
62040,4250,162041.0,2765.0
62041,4257,162042.0,2765.0
62042,4282,162043.0,2890.0
62043,4257,162044.0,2891.0
62044,4282,162045.0,2771.0
62045,4282,162046.0,2771.0
62046,4282,162047.0,2796.0
62047,4183,162048.0,2765.0
62048,4276,162049.0,2764.0
62049,4276,162050.0,2765.0
62050,4282,162051.0,2765.0
62051,4257,162052.0,2765.0
62052,4282,162053.0,2790.0
62053,4282,162054.0,2771.0
62054,4282,162055.0,2771.0
62055,4257,162056.0,2795.0
62056,4282,162057.0,2890.0
62057,4257,162058.0,2765.0
62058,4276,162059.0,2765.0
62059,4276,162060.0,2765.0
62060,4282,162061.0,2765.0
62061,4257,162062.0,2765.0
62062,4282,162063.0,2765.0
62063,4257,162064.0,2771.0
62064,4257,162065.0,2746.0
62065,4282,162066.0,2765.0
62066,4282,162067.0,2789.0
62067,4275,162068.0,2891.0
62068,4276,162069.0,2891.0
62069,4281,162070.0,2789.0
62070,4159,162071.0,2765.0
62071,4257,162072.0,2789.0
62072,4257,162073.0,2897.0
62073,4282,162074.0,2722.0
62074,4282,162075.0,2765.0
62075,4282,162076.0,2765.0
62076,4276,162077.0,2766.0
62077,4251,162078.0,2765.0
62078,4282,162079.0,2765.0
62079,4159,162080.0,2890.0
62080,4281,162081.0,2789.0
62081,4281,162082.0,2771.0
62082,4282,162083.0,2771.0
62083,4183,162084.0,2765.0
62084,4282,162085.0,2765.0
62085,4276,162086.0,2765.0
62086,4276,162087.0,2766.0
62087,4282,162088.0,2766.0
62088,4282,162089.0,2765.0
62089,4282,162090.0,2765.0
62090,4205,162091.0,2771.0
62091,4282,162092.0,2795.0
62092,4282,162093.0,2789.0
62093,4281,162094.0,2765.0
62094,4275,162095.0,2766.0
62095,4250,162096.0,2765.0
62096,4257,162097.0,2789.0
62097,4282,162098.0,2790.0
62098,4282,162099.0,2765.0
62099,4281,162100.0,2771.0
62100,4257,162101.0,2771.0
62101,4282,162102.0,2771.0
62102,4257,162103.0,2766.0
62103,4184,162104.0,2765.0
62104,4275,162105.0,2766.0
62105,4281,162106.0,2765.0
62106,4257,162107.0,2765.0
62107,4257,162108.0,2765.0
62108,4282,162109.0,2771.0
62109,4282,162110.0,2771.0
62110,4256,162111.0,2771.0
62111,4282,162112.0,2765.0
62112,4276,162113.0,2765.0
62113,4251,162114.0,2765.0
62114,4183,162115.0,2891.0
62115,4282,162116.0,2790.0
62116,4257,162117.0,2765.0
62117,4183,162118.0,2771.0
62118,4282,162119.0,2897.0
62119,4282,162120.0,2795.0
62120,4282,162121.0,2789.0
62121,4276,162122.0,2891.0
62122,4275,162123.0,2765.0
62123,4276,162124.0,2765.0
62124,4282,162125.0,2890.0
62125,4282,162126.0,2765.0
62126,4183,162127.0,2765.0
62127,4183,162128.0,2897.0
62128,4182,162129.0,2747.0
62129,4183,162130.0,2789.0
62130,4183,162131.0,2890.0
62131,4251,162132.0,2790.0
62132,4251,162133.0,2891.0
62133,4282,162134.0,2765.0
62134,4282,162135.0,2789.0
62135,4257,162136.0,2765.0
62136,4183,162137.0,2795.0
62137,4282,162138.0,2746.0
62138,4282,162139.0,2789.0
62139,4183,162140.0,2891.0
62140,4251,162141.0,2765.0
62141,4276,162142.0,2765.0
62142,4257,162143.0,2765.0
62143,4159,162144.0,2891.0
62144,4282,162145.0,2765.0
62145,4282,162146.0,2771.0
62146,4257,162147.0,2771.0
62147,4282,162148.0,2765.0
62148,4282,162149.0,2790.0
62149,4276,162150.0,2765.0
62150,4275,162151.0,2765.0
62151,4281,162152.0,2765.0
62152,4257,162153.0,2765.0
62153,4183,162154.0,2765.0
62154,4257,162155.0,2771.0
62155,4257,162156.0,2796.0
62156,4257,162157.0,2767.0
62157,4281,162158.0,2765.0
62158,4276,162159.0,2891.0
62159,4251,162160.0,2765.0
62160,4281,162161.0,2765.0
62161,4282,162162.0,2765.0
62162,4257,162163.0,2765.0
62163,4282,162164.0,2771.0
62164,4282,162165.0,2771.0
62165,4282,162166.0,2771.0
62166,4282,162167.0,2765.0
62167,4276,162168.0,2765.0
62168,4178,162169.0,2765.0
62169,4282,162170.0,2765.0
62170,4283,162171.0,2765.0
62171,4282,162172.0,2789.0
62172,4282,162173.0,2795.0
62173,4282,162174.0,2771.0
62174,4282,162175.0,2795.0
62175,4282,162176.0,2765.0
62176,4276,162177.0,2765.0
62177,4276,162178.0,2764.0
62178,4257,162179.0,2891.0
62179,4184,162180.0,2765.0
62180,4282,162181.0,2765.0
62181,4282,162182.0,2771.0
62182,4282,162183.0,2771.0
62183,4257,162184.0,2795.0
62184,4257,162185.0,2891.0
62185,4257,162186.0,2765.0
62186,4276,162187.0,2765.0
62187,4275,162188.0,2765.0
62188,4257,162189.0,2765.0
62189,4159,162190.0,2789.0
62190,4257,162191.0,2765.0
62191,4282,162192.0,2771.0
62192,4282,162193.0,2747.0
62193,4257,162194.0,2765.0
62194,4282,162195.0,2891.0
62195,4252,162196.0,2765.0
62196,4276,162197.0,2765.0
62197,4282,162198.0,2789.0
62198,4158,162199.0,2765.0
62199,4257,162200.0,2741.0
62200,4282,162201.0,2897.0
62201,4282,162202.0,2722.0
62202,4257,162203.0,2765.0
62203,4257,162204.0,2765.0
62204,4276,162205.0,2766.0
62205,4277,162206.0,2765.0
62206,4283,162207.0,2789.0
62207,4282,162208.0,2866.0
62208,4307,162209.0,2765.0
62209,4282,162210.0,2771.0
62210,4281,162211.0,2771.0
62211,4282,162212.0,2765.0
62212,4281,162213.0,2890.0
62213,4251,162214.0,2765.0
62214,4251,162215.0,2765.0
62215,4257,162216.0,2765.0
62216,4282,162217.0,2766.0
62217,4281,162218.0,2765.0
62218,4282,162219.0,2771.0
62219,4282,162220.0,2771.0
62220,4257,162221.0,2766.0
62221,4282,162222.0,2765.0
62222,4276,162223.0,2765.0
62223,4275,162224.0,2765.0
62224,4282,162225.0,2765.0
62225,4282,162226.0,2765.0
62226,4282,162227.0,2790.0
62227,4282,162228.0,2771.0
62228,4282,162229.0,2771.0
62229,4282,162230.0,2789.0
62230,4282,162231.0,2766.0
62231,4251,162232.0,2765.0
62232,4276,162233.0,2765.0
62233,4281,162234.0,2765.0
62234,4282,162235.0,2890.0
62235,4282,162236.0,2866.0
62236,4282,162237.0,2771.0
62237,4282,162238.0,2897.0
62238,4282,162239.0,2891.0
62239,4183,162240.0,2866.0
62240,4276,162241.0,2765.0
62241,4276,162242.0,2789.0
62242,4257,162243.0,2766.0
62243,4282,162244.0,2765.0
62244,4257,162245.0,2891.0
62245,4183,162246.0,2897.0
62246,4183,162247.0,2872.0
62247,4182,162248.0,2866.0
62248,4182,162249.0,2866.0
62249,4257,162250.0,2866.0
62250,4177,162251.0,2866.0
62251,4177,162252.0,2866.0
62252,4282,162253.0,2866.0
62253,4258,162254.0,2866.0
62254,4282,162255.0,2866.0
62255,4282,162256.0,2796.0
62256,4206,162257.0,2747.0
62257,4206,162258.0,2790.0
62258,4283,162259.0,2891.0
62259,4251,162260.0,2765.0
62260,4276,162261.0,2790.0
62261,4258,162262.0,2765.0
62262,4257,162263.0,2790.0
62263,4257,162264.0,2765.0
62264,4257,162265.0,2795.0
62265,4257,162266.0,2746.0
62266,4257,162267.0,2891.0
62267,4257,162268.0,2891.0
62268,4183,162269.0,2765.0
62269,4251,162270.0,2789.0
62270,4257,162271.0,2891.0
62271,4160,162272.0,2790.0
62272,4184,162273.0,2789.0
62273,4257,162274.0,2872.0
62274,4281,162275.0,2796.0
62275,4282,162276.0,2765.0
62276,4257,162277.0,2891.0
62277,4251,162278.0,2765.0
62278,4251,162279.0,2866.0
62279,4282,162280.0,2891.0
62280,4257,162281.0,2891.0
62281,4257,162282.0,2866.0
62282,4282,162283.0,2897.0
62283,4282,162284.0,2771.0
62284,4282,162285.0,2891.0
62285,4282,162286.0,2891.0
62286,4276,162287.0,2891.0
62287,4276,162288.0,2866.0
62288,4282,162289.0,2866.0
62289,4282,162290.0,2765.0
62290,4282,162291.0,2866.0
62291,4282,162292.0,2873.0
62292,4281,162293.0,2872.0
62293,4281,162294.0,2866.0
62294,4282,162295.0,2866.0
62295,4275,162296.0,2790.0
62296,4276,162297.0,2891.0
62297,4282,162298.0,2866.0
62298,4282,162299.0,2891.0
62299,4257,162300.0,2766.0
62300,4183,162301.0,2871.0
62301,4282,162302.0,2872.0
62302,4257,162303.0,2891.0
62303,4282,162304.0,2866.0
62304,4276,162305.0,2866.0
62305,4276,162306.0,2866.0
62306,4282,162307.0,2866.0
62307,4282,162308.0,2765.0
62308,4282,162309.0,2866.0
62309,4257,162310.0,2796.0
62310,4282,162311.0,2771.0
62311,4282,162312.0,2796.0
62312,4282,162313.0,2867.0
62313,4276,162314.0,2789.0
62314,4276,162315.0,2765.0
62315,4275,162316.0,2789.0
62316,4282,162317.0,2891.0
62317,4184,162318.0,2790.0
62318,4282,162319.0,2790.0
62319,4282,162320.0,2873.0
62320,4282,162321.0,2722.0
62321,4282,162322.0,2891.0
62322,4283,162323.0,2891.0
62323,4276,162324.0,2790.0
62324,4276,162325.0,2866.0
62325,4282,162326.0,2765.0
62326,4282,162327.0,2866.0
62327,4282,162328.0,2790.0
62328,4282,162329.0,2897.0
62329,4282,162330.0,2722.0
62330,4257,162331.0,2814.0
62331,4282,162332.0,2892.0
62332,4276,162333.0,2765.0
62333,4251,162334.0,2891.0
62334,4257,162335.0,2891.0
62335,4282,162336.0,2866.0
62336,4282,162337.0,2765.0
62337,4160,162338.0,2772.0
62338,4282,162339.0,2795.0
62339,4282,162340.0,2765.0
62340,4257,162341.0,2891.0
62341,4276,162342.0,2765.0
62342,4276,162343.0,2766.0
62343,4282,162344.0,2891.0
62344,4282,162345.0,2891.0
62345,4282,162346.0,2765.0
62346,4257,162347.0,2872.0
62347,4282,162348.0,2771.0
62348,4184,162349.0,2790.0
62349,4282,162350.0,2891.0
62350,4251,162351.0,2790.0
62351,4251,162352.0,2765.0
62352,4281,162353.0,2790.0
62353,4282,162354.0,2866.0
62354,4282,162355.0,2866.0
62355,4282,162356.0,2897.0
62356,4282,162357.0,2771.0
62357,4183,162358.0,2790.0
62358,4282,162359.0,2891.0
62359,4276,162360.0,2765.0
62360,4276,162361.0,2867.0
62361,4282,162362.0,2790.0
62362,4206,162363.0,2867.0
62363,4282,162364.0,2866.0
62364,4230,162365.0,2873.0
62365,4282,162366.0,2897.0
62366,4282,162367.0,2891.0
62367,4282,162368.0,2790.0
62368,4252,162369.0,2866.0
62369,4275,162370.0,2891.0
62370,4281,162371.0,2765.0
62371,4281,162372.0,2765.0
62372,4257,162373.0,2866.0
62373,4183,162374.0,2771.0
62374,4257,162375.0,2772.0
62375,4282,162376.0,2796.0
62376,4282,162377.0,2891.0
62377,4183,162378.0,2891.0
62378,4177,162379.0,2866.0
62379,4276,162380.0,2866.0
62380,4257,162381.0,2866.0
62381,4183,162382.0,2866.0
62382,4282,162383.0,2789.0
62383,4257,162384.0,2872.0
62384,4184,162385.0,2722.0
62385,4282,162386.0,2789.0
62386,4282,162387.0,2891.0
62387,4276,162388.0,2765.0
62388,4177,162389.0,2890.0
62389,4282,162390.0,2866.0
62390,4257,162391.0,2790.0
62391,4183,162392.0,2765.0
62392,4183,162393.0,2897.0
62393,4183,162394.0,2723.0
62394,4183,162395.0,2765.0
62395,4183,162396.0,2790.0
62396,4276,162397.0,2765.0
62397,4276,162398.0,2765.0
62398,4281,162399.0,2765.0
62399,4184,162400.0,2789.0
62400,4282,162401.0,2765.0
62401,4282,162402.0,2796.0
62402,4281,162403.0,2796.0
62403,4281,162404.0,2765.0
62404,4282,162405.0,2891.0
62405,4184,162406.0,2891.0
62406,4276,162407.0,2867.0
62407,4282,162408.0,2867.0
62408,4282,162409.0,2765.0
62409,4306,162410.0,2891.0
62410,4282,162411.0,2771.0
62411,4282,162412.0,2771.0
62412,4184,162413.0,2766.0
62413,4282,162414.0,2765.0
62414,4276,162415.0,2891.0
62415,4275,162416.0,2766.0
62416,4257,162417.0,2891.0
62417,4306,162418.0,2866.0
62418,4282,162419.0,2866.0
62419,4257,162420.0,2796.0
62420,4282,162421.0,2795.0
62421,4306,162422.0,2772.0
62422,4282,162423.0,2790.0
62423,4276,162424.0,2866.0
62424,4276,162425.0,2891.0
62425,4257,162426.0,2891.0
62426,4282,162427.0,2866.0
62427,4281,162428.0,2866.0
62428,4282,162429.0,2771.0
62429,4282,162430.0,2897.0
62430,4257,162431.0,2866.0
62431,4282,162432.0,2891.0
62432,4276,162433.0,2866.0
62433,4276,162434.0,2866.0
62434,4282,162435.0,2866.0
62435,4282,162436.0,2866.0
62436,4281,162437.0,2891.0
62437,4282,162438.0,2772.0
62438,4282,162439.0,2796.0
62439,4257,162440.0,2867.0
62440,4257,162441.0,2866.0
62441,4276,162442.0,2891.0
62442,4276,162443.0,2866.0
62443,4276,162444.0,2866.0
62444,4281,162445.0,2866.0
62445,4283,162446.0,2765.0
62446,4282,162447.0,2891.0
62447,4282,162448.0,2771.0
62448,4232,162449.0,2722.0
62449,4257,162450.0,2891.0
62450,4256,162451.0,2866.0
62451,4276,162452.0,2765.0
62452,4276,162453.0,2789.0
62453,4282,162454.0,2765.0
62454,4282,162455.0,2765.0
62455,4257,162456.0,2790.0
62456,4256,162457.0,2796.0
62457,4282,162458.0,2722.0
62458,4282,162459.0,2765.0
62459,4282,162460.0,2866.0
62460,4276,162461.0,2765.0
62461,4177,162462.0,2741.0
62462,4281,162463.0,2765.0
62463,4283,162464.0,2866.0
62464,4230,162465.0,2765.0
62465,4206,162466.0,2873.0
62466,4282,162467.0,2866.0
62467,4282,162468.0,2866.0
62468,4282,162469.0,2765.0
62469,4275,162470.0,2765.0
