index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,index,[2023-01-12 17:02:45.931] Ultrasonic Sensor Data Capture Start,,,,,,,,,,,,
98173,9128,198178,9176,,,,,,,,,,,,
98174,9127,198179,9176,,,,,,,,,,,,
98175,9152,198180,9175,,,,,,,,,,,,
98176,9127,198181,9201,,,,,,,,,,,,
98177,9127,198182,9201,,,,,,,,,,,,
98178,9127,198183,9175,,,,,,,,,,,,
98179,9077,198184,9176,,,,,,,,,,,,
98180,9077,198185,9149,,,,,,,,,,,,
98181,9152,198186,9252,,,,,,,,,,,,
98182,9076,198187,9253,,,,,,,,,,,,
98183,9171,198188,9150,,,,,,,,,,,,
98184,9077,198189,9176,,,,,,,,,,,,
98185,9152,198190,9176,,,,,,,,,,,,
98186,9153,198191,9176,,,,,,,,,,,,
98187,9076,198192,9272,,,,,,,,,,,,
98188,9153,198193,9176,,,,,,,,,,,,
98189,9177,198194,9149,,,,,,,,,,,,
98190,9153,198195,9253,,,,,,,,,,,,
98191,9102,198196,9170,,,,,,,,,,,,
98192,9152,198197,9201,,,,,,,,,,,,
98193,9102,198198,9176,,,,,,,,,,,,
98194,9078,198199,9201,,,,,,,,,,,,
98195,9102,198200,9201,,,,,,,,,,,,
98196,9128,198201,9123,,,,,,,,,,,,
98197,9077,198202,9277,,,,,,,,,,,,
98198,9082,198203,9175,,,,,,,,,,,,
98199,9076,198204,9201,,,,,,,,,,,,
98200,9177,198205,9175,,,,,,,,,,,,
98201,9101,198206,9252,,,,,,,,,,,,
98202,9177,198207,9201,,,,,,,,,,,,
98203,9152,198208,9200,,,,,,,,,,,,
98204,9152,198209,9201,,,,,,,,,,,,
98205,9177,198210,9201,,,,,,,,,,,,
98206,9177,198211,9176,,,,,,,,,,,,
98207,9152,198212,9175,,,,,,,,,,,,
98208,9078,198213,9176,,,,,,,,,,,,
98209,9077,198214,9228,,,,,,,,,,,,
98210,9103,198215,9227,,,,,,,,,,,,
98211,9127,198216,9175,,,,,,,,,,,,
98212,9178,198217,9176,,,,,,,,,,,,
98213,9101,198218,9227,,,,,,,,,,,,
98214,9077,198219,9196,,,,,,,,,,,,
98215,9153,198220,9227,,,,,,,,,,,,
98216,9127,198221,9221,,,,,,,,,,,,
98217,9077,198222,9228,,,,,,,,,,,,
98218,9077,198223,9170,,,,,,,,,,,,
98219,9102,198224,9252,,,,,,,,,,,,
98220,9127,198225,9170,,,,,,,,,,,,
98221,9102,198226,9200,,,,,,,,,,,,
98222,9077,198227,9176,,,,,,,,,,,,
98223,9085,198228,9201,,,,,,,,,,,,
98224,9102,198229,9176,,,,,,,,,,,,
98225,9102,198230,9150,,,,,,,,,,,,
98226,9078,198231,9252,,,,,,,,,,,,
98227,9127,198232,9150,,,,,,,,,,,,
98228,9128,198233,9150,,,,,,,,,,,,
98229,9101,198234,9175,,,,,,,,,,,,
98230,9102,198235,9253,,,,,,,,,,,,
98231,9077,198236,9253,,,,,,,,,,,,
98232,9102,198237,9175,,,,,,,,,,,,
98233,9102,198238,9150,,,,,,,,,,,,
98234,9128,198239,9202,,,,,,,,,,,,
98235,9127,198240,9202,,,,,,,,,,,,
98236,9105,198241,9227,,,,,,,,,,,,
98237,9178,198242,9151,,,,,,,,,,,,
98238,9103,198243,9176,,,,,,,,,,,,
98239,9103,198244,9201,,,,,,,,,,,,
98240,9127,198245,9277,,,,,,,,,,,,
98241,9084,198246,9175,,,,,,,,,,,,
98242,9102,198247,9176,,,,,,,,,,,,
98243,9102,198248,9176,,,,,,,,,,,,
98244,9078,198249,9151,,,,,,,,,,,,
98245,9103,198250,9228,,,,,,,,,,,,
98246,9102,198251,9201,,,,,,,,,,,,
98247,9178,198252,9150,,,,,,,,,,,,
98248,9077,198253,9176,,,,,,,,,,,,
98249,9077,198254,9177,,,,,,,,,,,,
98250,9103,198255,9176,,,,,,,,,,,,
98251,9102,198256,9253,,,,,,,,,,,,
98252,9127,198257,9253,,,,,,,,,,,,
98253,9078,198258,9124,,,,,,,,,,,,
98254,9103,198259,9176,,,,,,,,,,,,
98255,9102,198260,9228,,,,,,,,,,,,
98256,9077,198261,9176,,,,,,,,,,,,
98257,9078,198262,9228,,,,,,,,,,,,
98258,9101,198263,9222,,,,,,,,,,,,
98259,9077,198264,9176,,,,,,,,,,,,
98260,9103,198265,9177,,,,,,,,,,,,
98261,9103,198266,9175,,,,,,,,,,,,
98262,9102,198267,9176,,,,,,,,,,,,
98263,9103,198268,9201,,,,,,,,,,,,
98264,9078,198269,9253,,,,,,,,,,,,
98265,9078,198270,9277,,,,,,,,,,,,
98266,9077,198271,9175,,,,,,,,,,,,
98267,9078,198272,9125,,,,,,,,,,,,
98268,9103,198273,9177,,,,,,,,,,,,
98269,9078,198274,9151,,,,,,,,,,,,
98270,9103,198275,9252,,,,,,,,,,,,
98271,9102,198276,9175,,,,,,,,,,,,
98272,9103,198277,9228,,,,,,,,,,,,
98273,9102,198278,9176,,,,,,,,,,,,
98274,9102,198279,9177,,,,,,,,,,,,
98275,9103,198280,9253,,,,,,,,,,,,
98276,9103,198281,9277,,,,,,,,,,,,
98277,9102,198282,9253,,,,,,,,,,,,
98278,9101,198283,9176,,,,,,,,,,,,
98279,9077,198284,9151,,,,,,,,,,,,
98280,9078,198285,9228,,,,,,,,,,,,
98281,9079,198286,9176,,,,,,,,,,,,
98282,9078,198287,9228,,,,,,,,,,,,
98283,9103,198288,9252,,,,,,,,,,,,
98284,9102,198289,9176,,,,,,,,,,,,
98285,9177,198290,9201,,,,,,,,,,,,
98286,9147,198291,9176,,,,,,,,,,,,
98287,9102,198292,9252,,,,,,,,,,,,
98288,9103,198293,9176,,,,,,,,,,,,
98289,9102,198294,9171,,,,,,,,,,,,
98290,9102,198295,9202,,,,,,,,,,,,
98291,9077,198296,6644,,,,,,,,,,,,
98292,9102,198297,9076,,,,,,,,,,,,
98293,9077,198298,6745,,,,,,,,,,,,
98294,9153,198299,8925,,,,,,,,,,,,
98295,8267,198300,6946,,,,,,,,,,,,
98296,9084,198301,8673,,,,,,,,,,,,
98297,8068,198302,7174,,,,,,,,,,,,
98298,9078,198303,8447,,,,,,,,,,,,
98299,9102,198304,9228,,,,,,,,,,,,
98300,9152,198305,9228,,,,,,,,,,,,
98301,9127,198306,9227,,,,,,,,,,,,
98302,8216,198307,9202,,,,,,,,,,,,
98303,9077,198308,9227,,,,,,,,,,,,
98304,9102,198309,9202,,,,,,,,,,,,
98305,9103,198310,9202,,,,,,,,,,,,
98306,9078,198311,9227,,,,,,,,,,,,
98307,8116,198312,9176,,,,,,,,,,,,
98308,9077,198313,9253,,,,,,,,,,,,
98309,9078,198314,9169,,,,,,,,,,,,
98310,9102,198315,9176,,,,,,,,,,,,
98311,9103,198316,9176,,,,,,,,,,,,
98312,9102,198317,9176,,,,,,,,,,,,
98313,9078,198318,9201,,,,,,,,,,,,
98314,9102,198319,9228,,,,,,,,,,,,
98315,8191,198320,9228,,,,,,,,,,,,
98316,9103,198321,9202,,,,,,,,,,,,
98317,9152,198322,9150,,,,,,,,,,,,
98318,9075,198323,9150,,,,,,,,,,,,
98319,9109,198324,9202,,,,,,,,,,,,
98320,8291,198325,9252,,,,,,,,,,,,
98321,9172,198326,9151,,,,,,,,,,,,
98322,9127,198327,9203,,,,,,,,,,,,
98323,9128,198328,9202,,,,,,,,,,,,
98324,8166,198329,9151,,,,,,,,,,,,
98325,9103,198330,9227,,,,,,,,,,,,
98326,9078,198331,9150,,,,,,,,,,,,
98327,9102,198332,9150,,,,,,,,,,,,
98328,9177,198333,9150,,,,,,,,,,,,
98329,8042,198334,9150,,,,,,,,,,,,
98330,9129,198335,6676,,,,,,,,,,,,
98331,9128,198336,8922,,,,,,,,,,,,
98332,9077,198337,9169,,,,,,,,,,,,
98333,9103,198338,9228,,,,,,,,,,,,
98334,9103,198339,9151,,,,,,,,,,,,
98335,9078,198340,9150,,,,,,,,,,,,
98336,9103,198341,9176,,,,,,,,,,,,
98337,8092,198342,9151,,,,,,,,,,,,
98338,9153,198343,9151,,,,,,,,,,,,
98339,9128,198344,9176,,,,,,,,,,,,
98340,9078,198345,9203,,,,,,,,,,,,
98341,9127,198346,9175,,,,,,,,,,,,
98342,9078,198347,9151,,,,,,,,,,,,
98343,9127,198348,9152,,,,,,,,,,,,
98344,9084,198349,9201,,,,,,,,,,,,
98345,9127,198350,9177,,,,,,,,,,,,
98346,9102,198351,9201,,,,,,,,,,,,
98347,8092,198352,9175,,,,,,,,,,,,
98348,9077,198353,6628,,,,,,,,,,,,
98349,9078,198354,9022,,,,,,,,,,,,
98350,9127,198355,9176,,,,,,,,,,,,
98351,9127,198356,9176,,,,,,,,,,,,
98352,9102,198357,9152,,,,,,,,,,,,
98353,9078,198358,6627,,,,,,,,,,,,
98354,9078,198359,9026,,,,,,,,,,,,
98355,9102,198360,9149,,,,,,,,,,,,
98356,9103,198361,9176,,,,,,,,,,,,
98357,9078,198362,6685,,,,,,,,,,,,
98358,8067,198363,8954,,,,,,,,,,,,
98359,9102,198364,9150,,,,,,,,,,,,
98360,9102,198365,9151,,,,,,,,,,,,
98361,9077,198366,9125,,,,,,,,,,,,
98362,9077,198367,9226,,,,,,,,,,,,
98363,9178,198368,9176,,,,,,,,,,,,
98364,9077,198369,9227,,,,,,,,,,,,
98365,9101,198370,9227,,,,,,,,,,,,
98366,9103,198371,9227,,,,,,,,,,,,
98367,9102,198372,9150,,,,,,,,,,,,
98368,9103,198373,9278,,,,,,,,,,,,
98369,9102,198374,9176,,,,,,,,,,,,
98370,9103,198375,9151,,,,,,,,,,,,
98371,9102,198376,9151,,,,,,,,,,,,
98372,9128,198377,9150,,,,,,,,,,,,
98373,9079,198378,9202,,,,,,,,,,,,
98374,9078,198379,6627,,,,,,,,,,,,
98375,9077,198380,9149,,,,,,,,,,,,
98376,9177,198381,9226,,,,,,,,,,,,
98377,9078,198382,9125,,,,,,,,,,,,
98378,9103,198383,9227,,,,,,,,,,,,
98379,9152,198384,6608,,,,,,,,,,,,
98380,9102,198385,9055,,,,,,,,,,,,
98381,9078,198386,9150,,,,,,,,,,,,
98382,9077,198387,9126,,,,,,,,,,,,
98383,9077,198388,9226,,,,,,,,,,,,
98384,9102,198389,9150,,,,,,,,,,,,
98385,9102,198390,9228,,,,,,,,,,,,
98386,9077,198391,9150,,,,,,,,,,,,
98387,9076,198392,9150,,,,,,,,,,,,
98388,9077,198393,9252,,,,,,,,,,,,
98389,9177,198394,9175,,,,,,,,,,,,
98390,9078,198395,9227,,,,,,,,,,,,
98391,9102,198396,9177,,,,,,,,,,,,
98392,9102,198397,9202,,,,,,,,,,,,
98393,9127,198398,9195,,,,,,,,,,,,
98394,9152,198399,9227,,,,,,,,,,,,
98395,9103,198400,9151,,,,,,,,,,,,
98396,9077,198401,9150,,,,,,,,,,,,
98397,9103,198402,9151,,,,,,,,,,,,
98398,9127,198403,9175,,,,,,,,,,,,
98399,9152,198404,9176,,,,,,,,,,,,
98400,9152,198405,9151,,,,,,,,,,,,
98401,9178,198406,9151,,,,,,,,,,,,
98402,9177,198407,9150,,,,,,,,,,,,
98403,9152,198408,9177,,,,,,,,,,,,
98404,9077,198409,9176,,,,,,,,,,,,
98405,9152,198410,9175,,,,,,,,,,,,
98406,9128,198411,9201,,,,,,,,,,,,
98407,9102,198412,9151,,,,,,,,,,,,
98408,9127,198413,9151,,,,,,,,,,,,
98409,9126,198414,6726,,,,,,,,,,,,
98410,9127,198415,9074,,,,,,,,,,,,
98411,9146,198416,9099,,,,,,,,,,,,
98412,9103,198417,9175,,,,,,,,,,,,
98413,9152,198418,9151,,,,,,,,,,,,
98414,9152,198419,9176,,,,,,,,,,,,
98415,9103,198420,9151,,,,,,,,,,,,
98416,9083,198421,6749,,,,,,,,,,,,
98417,9102,198422,8923,,,,,,,,,,,,
98418,9127,198423,9252,,,,,,,,,,,,
98419,9103,198424,9151,,,,,,,,,,,,
98420,9102,198425,9151,,,,,,,,,,,,
98421,9102,198426,9152,,,,,,,,,,,,
98422,9076,198427,9176,,,,,,,,,,,,
98423,9177,198428,9200,,,,,,,,,,,,
98424,9127,198429,9124,,,,,,,,,,,,
98425,9103,198430,9151,,,,,,,,,,,,
98426,9076,198431,9151,,,,,,,,,,,,
98427,9127,198432,9151,,,,,,,,,,,,
98428,9077,198433,9152,,,,,,,,,,,,
98429,9102,198434,9200,,,,,,,,,,,,
98430,9152,198435,9177,,,,,,,,,,,,
98431,9075,198436,9176,,,,,,,,,,,,
98432,9127,198437,9151,,,,,,,,,,,,
98433,9127,198438,9176,,,,,,,,,,,,
98434,9084,198439,9151,,,,,,,,,,,,
98435,9127,198440,9176,,,,,,,,,,,,
98436,9127,198441,9151,,,,,,,,,,,,
98437,9152,198442,9253,,,,,,,,,,,,
98438,9152,198443,9151,,,,,,,,,,,,
98439,9076,198444,9153,,,,,,,,,,,,
98440,9128,198445,9124,,,,,,,,,,,,
98441,9102,198446,9176,,,,,,,,,,,,
98442,9101,198447,9246,,,,,,,,,,,,
98443,9102,198448,9152,,,,,,,,,,,,
98444,9078,198449,9227,,,,,,,,,,,,
98445,9152,198450,9124,,,,,,,,,,,,
98446,9102,198451,9176,,,,,,,,,,,,
98447,9152,198452,9151,,,,,,,,,,,,
98448,9102,198453,9150,,,,,,,,,,,,
98449,9127,198454,9227,,,,,,,,,,,,
98450,9102,198455,9227,,,,,,,,,,,,
98451,9127,198456,9253,,,,,,,,,,,,
98452,9127,198457,9201,,,,,,,,,,,,
98453,9152,198458,9176,,,,,,,,,,,,
98454,9127,198459,9150,,,,,,,,,,,,
98455,9077,198460,9227,,,,,,,,,,,,
98456,9103,198461,9227,,,,,,,,,,,,
98457,9127,198462,9150,,,,,,,,,,,,
98458,9102,198463,9227,,,,,,,,,,,,
98459,9078,198464,9151,,,,,,,,,,,,
98460,9152,198465,9098,,,,,,,,,,,,
98461,9177,198466,9151,,,,,,,,,,,,
98462,9152,198467,9151,,,,,,,,,,,,
98463,9077,198468,9126,,,,,,,,,,,,
98464,9076,198469,9227,,,,,,,,,,,,
98465,9152,198470,9202,,,,,,,,,,,,
98466,9127,198471,9202,,,,,,,,,,,,
98467,9152,198472,9203,,,,,,,,,,,,
98468,9152,198473,9228,,,,,,,,,,,,
98469,9127,198474,9150,,,,,,,,,,,,
98470,9152,198475,9151,,,,,,,,,,,,
98471,9102,198476,9125,,,,,,,,,,,,
98472,9075,198477,9227,,,,,,,,,,,,
98473,9128,198478,9227,,,,,,,,,,,,
98474,9105,198479,9150,,,,,,,,,,,,
98475,9102,198480,9227,,,,,,,,,,,,
98476,9102,198481,9227,,,,,,,,,,,,
98477,9078,198482,9252,,,,,,,,,,,,
98478,9153,198483,9201,,,,,,,,,,,,
98479,9076,198484,9125,,,,,,,,,,,,
98480,9177,198485,9202,,,,,,,,,,,,
98481,9152,198486,9227,,,,,,,,,,,,
98482,9076,198487,9151,,,,,,,,,,,,
98483,9077,198488,9176,,,,,,,,,,,,
98484,9178,198489,9228,,,,,,,,,,,,
98485,9153,198490,9252,,,,,,,,,,,,
98486,9177,198491,9176,,,,,,,,,,,,
98487,9103,198492,9228,,,,,,,,,,,,
98488,9075,198493,9151,,,,,,,,,,,,
98489,9102,198494,9176,,,,,,,,,,,,
98490,9152,198495,9253,,,,,,,,,,,,
98491,9152,198496,9176,,,,,,,,,,,,
98492,8216,198497,9253,,,,,,,,,,,,
98493,9103,198498,9173,,,,,,,,,,,,
98494,9152,198499,9176,,,,,,,,,,,,
98495,9075,198500,9151,,,,,,,,,,,,
98496,9102,198501,9201,,,,,,,,,,,,
98497,9177,198502,9176,,,,,,,,,,,,
98498,9153,198503,9176,,,,,,,,,,,,
98499,9076,198504,9176,,,,,,,,,,,,
98500,9152,198505,9201,,,,,,,,,,,,
98501,9152,198506,9277,,,,,,,,,,,,
98502,9102,198507,9252,,,,,,,,,,,,
98503,9102,198508,9228,,,,,,,,,,,,
98504,9075,198509,9151,,,,,,,,,,,,
98505,9152,198510,9150,,,,,,,,,,,,
98506,9075,198511,9253,,,,,,,,,,,,
98507,9103,198512,9201,,,,,,,,,,,,
98508,9152,198513,9201,,,,,,,,,,,,
98509,9153,198514,9151,,,,,,,,,,,,
98510,9127,198515,9277,,,,,,,,,,,,
98511,9127,198516,9176,,,,,,,,,,,,
98512,8092,198517,9176,,,,,,,,,,,,
98513,9103,198518,9252,,,,,,,,,,,,
98514,9127,198519,9277,,,,,,,,,,,,
98515,9127,198520,9277,,,,,,,,,,,,
98516,9127,198521,9124,,,,,,,,,,,,
98517,8142,198522,9176,,,,,,,,,,,,
98518,9102,198523,9176,,,,,,,,,,,,
98519,9177,198524,9227,,,,,,,,,,,,
98520,9152,198525,9227,,,,,,,,,,,,
98521,9102,198526,9175,,,,,,,,,,,,
98522,9127,198527,9175,,,,,,,,,,,,
98523,9127,198528,9176,,,,,,,,,,,,
98524,9102,198529,9246,,,,,,,,,,,,
98525,9152,198530,9227,,,,,,,,,,,,
98526,9126,198531,9271,,,,,,,,,,,,
98527,9177,198532,9176,,,,,,,,,,,,
98528,9152,198533,9170,,,,,,,,,,,,
98529,9076,198534,9276,,,,,,,,,,,,
98530,9151,198535,9169,,,,,,,,,,,,
98531,9078,198536,9175,,,,,,,,,,,,
98532,9127,198537,9227,,,,,,,,,,,,
98533,9152,198538,9124,,,,,,,,,,,,
98534,9102,198539,9252,,,,,,,,,,,,
98535,9102,198540,9150,,,,,,,,,,,,
98536,9128,198541,9149,,,,,,,,,,,,
98537,9102,198542,9151,,,,,,,,,,,,
98538,9102,198543,9176,,,,,,,,,,,,
98539,8191,198544,9200,,,,,,,,,,,,
98540,9102,198545,9200,,,,,,,,,,,,
98541,9127,198546,9175,,,,,,,,,,,,
98542,9102,198547,9175,,,,,,,,,,,,
98543,9152,198548,9270,,,,,,,,,,,,
98544,8216,198549,9276,,,,,,,,,,,,
98545,9102,198550,9276,,,,,,,,,,,,
98546,8068,198551,9176,,,,,,,,,,,,
98547,9128,198552,9175,,,,,,,,,,,,
98548,9081,198553,9252,,,,,,,,,,,,
98549,8116,198554,9175,,,,,,,,,,,,
98550,9177,198555,9225,,,,,,,,,,,,
98551,8068,198556,9225,,,,,,,,,,,,
98552,9203,198557,9200,,,,,,,,,,,,
98553,9102,198558,9276,,,,,,,,,,,,
98554,9102,198559,9176,,,,,,,,,,,,
98555,9077,198560,9276,,,,,,,,,,,,
98556,9103,198561,9175,,,,,,,,,,,,
98557,9078,198562,9277,,,,,,,,,,,,
98558,9102,198563,9175,,,,,,,,,,,,
98559,8117,198564,9226,,,,,,,,,,,,
98560,9078,198565,9176,,,,,,,,,,,,
98561,9102,198566,9150,,,,,,,,,,,,
98562,9103,198567,9201,,,,,,,,,,,,
98563,9178,198568,9194,,,,,,,,,,,,
98564,8041,198569,9175,,,,,,,,,,,,
98565,9203,198570,9245,,,,,,,,,,,,
98566,9152,198571,9276,,,,,,,,,,,,
98567,9077,198572,9245,,,,,,,,,,,,
98568,9102,198573,9201,,,,,,,,,,,,
98569,8142,198574,9147,,,,,,,,,,,,
98570,9102,198575,9176,,,,,,,,,,,,
98571,9102,198576,9200,,,,,,,,,,,,
98572,9076,198577,9201,,,,,,,,,,,,
98573,9076,198578,9175,,,,,,,,,,,,
98574,8068,198579,9151,,,,,,,,,,,,
98575,9078,198580,9151,,,,,,,,,,,,
98576,9078,198581,9276,,,,,,,,,,,,
98577,8167,198582,9200,,,,,,,,,,,,
98578,9128,198583,9151,,,,,,,,,,,,
98579,9127,198584,9201,,,,,,,,,,,,
98580,9103,198585,9200,,,,,,,,,,,,
98581,9127,198586,9225,,,,,,,,,,,,
98582,8092,198587,9225,,,,,,,,,,,,
98583,9102,198588,9151,,,,,,,,,,,,
98584,9177,198589,9176,,,,,,,,,,,,
98585,9177,198590,9175,,,,,,,,,,,,
98586,9127,198591,9172,,,,,,,,,,,,
98587,9076,198592,9175,,,,,,,,,,,,
98588,9078,198593,9176,,,,,,,,,,,,
98589,9077,198594,9151,,,,,,,,,,,,
98590,9102,198595,9175,,,,,,,,,,,,
98591,9077,198596,9126,,,,,,,,,,,,
98592,9102,198597,9226,,,,,,,,,,,,
98593,9151,198598,9175,,,,,,,,,,,,
98594,9152,198599,9201,,,,,,,,,,,,
98595,9152,198600,9200,,,,,,,,,,,,
98596,9077,198601,9201,,,,,,,,,,,,
98597,9102,198602,9176,,,,,,,,,,,,
98598,9152,198603,9201,,,,,,,,,,,,
98599,9152,198604,9169,,,,,,,,,,,,
98600,9152,198605,9175,,,,,,,,,,,,
98601,9127,198606,9225,,,,,,,,,,,,
98602,9127,198607,9175,,,,,,,,,,,,
98603,9078,198608,9175,,,,,,,,,,,,
98604,9077,198609,9151,,,,,,,,,,,,
98605,9077,198610,9150,,,,,,,,,,,,
98606,9152,198611,9126,,,,,,,,,,,,
98607,8339,198612,9150,,,,,,,,,,,,
98608,9202,198613,9201,,,,,,,,,,,,
98609,8142,198614,9175,,,,,,,,,,,,
98610,9102,198615,9194,,,,,,,,,,,,
98611,8093,198616,9175,,,,,,,,,,,,
98612,9102,198617,9150,,,,,,,,,,,,
98613,9127,198618,9125,,,,,,,,,,,,
98614,8365,198619,9150,,,,,,,,,,,,
98615,8024,198620,9251,,,,,,,,,,,,
98616,9177,198621,9276,,,,,,,,,,,,
98617,9077,198622,9151,,,,,,,,,,,,
98618,9152,198623,9174,,,,,,,,,,,,
98619,9151,198624,9200,,,,,,,,,,,,
98620,9152,198625,9175,,,,,,,,,,,,
98621,9177,198626,9150,,,,,,,,,,,,
98622,9152,198627,9251,,,,,,,,,,,,
98623,9126,198628,9150,,,,,,,,,,,,
98624,9127,198629,9150,,,,,,,,,,,,
98625,9127,198630,9244,,,,,,,,,,,,
98626,9152,198631,9175,,,,,,,,,,,,
98627,9152,198632,9200,,,,,,,,,,,,
98628,9075,198633,9175,,,,,,,,,,,,
98629,9177,198634,9150,,,,,,,,,,,,
98630,9176,198635,9151,,,,,,,,,,,,
98631,9177,198636,9151,,,,,,,,,,,,
98632,9152,198637,9176,,,,,,,,,,,,
98633,9152,198638,9201,,,,,,,,,,,,
98634,9146,198639,9151,,,,,,,,,,,,
98635,9177,198640,9151,,,,,,,,,,,,
98636,9177,198641,9173,,,,,,,,,,,,
98637,8241,198642,9126,,,,,,,,,,,,
98638,9177,198643,9151,,,,,,,,,,,,
98639,8142,198644,9201,,,,,,,,,,,,
98640,9101,198645,9151,,,,,,,,,,,,
98641,9151,198646,9200,,,,,,,,,,,,
98642,9152,198647,9174,,,,,,,,,,,,
98643,9173,198648,9150,,,,,,,,,,,,
98644,9177,198649,9251,,,,,,,,,,,,
98645,9176,198650,9251,,,,,,,,,,,,
98646,9075,198651,9150,,,,,,,,,,,,
98647,9125,198652,9150,,,,,,,,,,,,
98648,9152,198653,9176,,,,,,,,,,,,
98649,9152,198654,9150,,,,,,,,,,,,
98650,9171,198655,9225,,,,,,,,,,,,
98651,9102,198656,9176,,,,,,,,,,,,
98652,9126,198657,9126,,,,,,,,,,,,
98653,9075,198658,9150,,,,,,,,,,,,
98654,9177,198659,9201,,,,,,,,,,,,
98655,9127,198660,9201,,,,,,,,,,,,
98656,9127,198661,9200,,,,,,,,,,,,
98657,9152,198662,9175,,,,,,,,,,,,
98658,9075,198663,9200,,,,,,,,,,,,
98659,9176,198664,9149,,,,,,,,,,,,
98660,9176,198665,9194,,,,,,,,,,,,
98661,9152,198666,9225,,,,,,,,,,,,
98662,9152,198667,9150,,,,,,,,,,,,
98663,8042,198668,9150,,,,,,,,,,,,
98664,9101,198669,9150,,,,,,,,,,,,
98665,9076,198670,9125,,,,,,,,,,,,
98666,9101,198671,9175,,,,,,,,,,,,
98667,9102,198672,9175,,,,,,,,,,,,
98668,9127,198673,9200,,,,,,,,,,,,
98669,9152,198674,9201,,,,,,,,,,,,
98670,9151,198675,9151,,,,,,,,,,,,
98671,9127,198676,9170,,,,,,,,,,,,
98672,9152,198677,9175,,,,,,,,,,,,
98673,9176,198678,9175,,,,,,,,,,,,
98674,9151,198679,9151,,,,,,,,,,,,
98675,9075,198680,9151,,,,,,,,,,,,
98676,9127,198681,9200,,,,,,,,,,,,
98677,9170,198682,9150,,,,,,,,,,,,
98678,9102,198683,9174,,,,,,,,,,,,
98679,9126,198684,9175,,,,,,,,,,,,
98680,9075,198685,9225,,,,,,,,,,,,
98681,9152,198686,9225,,,,,,,,,,,,
98682,9176,198687,9175,,,,,,,,,,,,
98683,9177,198688,9200,,,,,,,,,,,,
98684,9076,198689,9175,,,,,,,,,,,,
98685,9075,198690,9199,,,,,,,,,,,,
98686,9076,198691,9194,,,,,,,,,,,,
98687,9171,198692,9175,,,,,,,,,,,,
98688,9076,198693,9175,,,,,,,,,,,,
98689,9177,198694,9099,,,,,,,,,,,,
98690,8215,198695,9226,,,,,,,,,,,,
98691,9101,198696,9225,,,,,,,,,,,,
98692,9101,198697,9250,,,,,,,,,,,,
98693,9152,198698,9225,,,,,,,,,,,,
98694,9177,198699,9224,,,,,,,,,,,,
98695,8215,198700,9150,,,,,,,,,,,,
98696,9152,198701,9250,,,,,,,,,,,,
98697,8142,198702,9126,,,,,,,,,,,,
98698,9177,198703,9276,,,,,,,,,,,,
98699,8216,198704,9125,,,,,,,,,,,,
98700,9152,198705,9174,,,,,,,,,,,,
98701,8092,198706,9150,,,,,,,,,,,,
98702,9203,198707,9175,,,,,,,,,,,,
98703,9102,198708,9218,,,,,,,,,,,,
98704,9151,198709,9174,,,,,,,,,,,,
98705,9177,198710,9219,,,,,,,,,,,,
98706,9075,198711,9225,,,,,,,,,,,,
98707,9177,198712,9194,,,,,,,,,,,,
98708,9077,198713,9175,,,,,,,,,,,,
98709,9075,198714,9174,,,,,,,,,,,,
98710,9177,198715,9125,,,,,,,,,,,,
98711,9075,198716,9150,,,,,,,,,,,,
98712,9176,198717,9150,,,,,,,,,,,,
98713,9152,198718,9150,,,,,,,,,,,,
98714,9076,198719,9275,,,,,,,,,,,,
98715,9177,198720,9174,,,,,,,,,,,,
98716,9202,198721,9175,,,,,,,,,,,,
98717,9076,198722,9224,,,,,,,,,,,,
98718,9100,198723,9174,,,,,,,,,,,,
98719,9075,198724,9174,,,,,,,,,,,,
98720,9152,198725,9199,,,,,,,,,,,,
98721,8091,198726,9125,,,,,,,,,,,,
98722,9177,198727,6650,,,,,,,,,,,,
98723,8142,198728,8999,,,,,,,,,,,,
98724,9152,198729,9149,,,,,,,,,,,,
98725,9076,198730,9198,,,,,,,,,,,,
98726,9076,198731,9143,,,,,,,,,,,,
98727,9152,198732,9173,,,,,,,,,,,,
98728,9201,198733,9224,,,,,,,,,,,,
98729,9152,198734,9174,,,,,,,,,,,,
98730,9151,198735,9174,,,,,,,,,,,,
98731,9127,198736,6705,,,,,,,,,,,,
98732,9127,198737,8971,,,,,,,,,,,,
98733,9176,198738,9124,,,,,,,,,,,,
98734,9176,198739,9193,,,,,,,,,,,,
98735,9177,198740,9174,,,,,,,,,,,,
98736,9152,198741,9174,,,,,,,,,,,,
98737,9126,198742,9125,,,,,,,,,,,,
98738,9127,198743,6728,,,,,,,,,,,,
98739,9152,198744,8923,,,,,,,,,,,,
98740,9176,198745,9174,,,,,,,,,,,,
98741,9077,198746,9173,,,,,,,,,,,,
98742,9126,198747,9168,,,,,,,,,,,,
98743,9077,198748,9148,,,,,,,,,,,,
98744,9126,198749,9147,,,,,,,,,,,,
98745,9177,198750,9150,,,,,,,,,,,,
98746,9101,198751,9199,,,,,,,,,,,,
98747,9076,198752,9125,,,,,,,,,,,,
98748,9201,198753,9150,,,,,,,,,,,,
98749,9177,198754,9173,,,,,,,,,,,,
98750,9176,198755,9199,,,,,,,,,,,,
98751,9176,198756,9218,,,,,,,,,,,,
